827,6.891667,2.660885,1.600733,-0.032584
828,6.900000,2.660995,1.600831,-0.031887
829,6.908333,2.661052,1.600937,-0.031243
830,6.916667,2.661041,1.601127,-0.030703
831,6.925000,2.661043,1.601390,-0.030208
832,6.933333,2.661024,1.601700,-0.029726
833,6.941667,2.661056,1.602058,-0.029271
834,6.950000,2.661169,1.602411,-0.028742
835,6.958333,2.661303,1.602787,-0.028135
836,6.966667,2.661493,1.603176,-0.027547
837,6.975000,2.661756,1.603523,-0.026847
838,6.983333,2.662140,1.603857,-0.026122
839,6.991667,2.662584,1.604280,-0.025418
840,7.000000,2.662975,1.604624,-0.024751
841,7.008333,2.663396,1.605083,-0.024077
842,7.016667,2.663745,1.605574,-0.023505
843,7.025000,2.664051,1.606062,-0.022977
844,7.033333,2.664348,1.606500,-0.022528
845,7.041667,2.664698,1.606997,-0.022112
846,7.050000,2.665045,1.607481,-0.021732
847,7.058333,2.665415,1.607999,-0.021456
848,7.066667,2.665877,1.608478,-0.021195
849,7.075000,2.666420,1.609000,-0.021002
850,7.083333,2.666970,1.609422,-0.020877
851,7.091667,2.667519,1.609851,-0.020793
852,7.100000,2.668067,1.610252,-0.020741
853,7.108333,2.668547,1.610562,-0.020668
854,7.116667,2.668951,1.610797,-0.020589
855,7.125000,2.669267,1.610980,-0.020499
856,7.133333,2.669537,1.611155,-0.020408
857,7.141667,2.669708,1.611287,-0.020317
858,7.150000,2.669790,1.611393,-0.020261
859,7.158333,2.669824,1.611521,-0.020232
860,7.166667,2.669843,1.611655,-0.020229
861,7.175000,2.669851,1.611803,-0.020234
862,7.183333,2.669866,1.611963,-0.020205
863,7.191667,2.669885,1.612140,-0.020154
864,7.200000,2.669919,1.612306,-0.020064
865,7.208333,2.669974,1.612460,-0.019903
866,7.216667,2.669999,1.612549,-0.019650
867,7.225000,2.669950,1.612571,-0.019354
868,7.233333,2.669765,1.612517,-0.018984
869,7.241667,2.669488,1.612390,-0.018556
870,7.250000,2.669100,1.612175,-0.018054
871,7.258333,2.668589,1.611982,-0.017594
872,7.266667,2.668004,1.611755,-0.017132
873,7.275000,2.667320,1.611520,-0.016729
874,7.283333,2.666594,1.611384,-0.016389
875,7.291667,2.665804,1.611272,-0.016146
876,7.300000,2.664961,1.611251,-0.015918
877,7.308333,2.664032,1.611180,-0.015674
878,7.316667,2.663040,1.611108,-0.015370
879,7.325000,2.662001,1.611000,-0.014998
880,7.333333,2.660880,1.610797,-0.014556
881,7.341667,2.659715,1.610535,-0.014094
882,7.350000,2.658455,1.610269,-0.013607
883,7.358333,2.657190,1.610001,-0.013145
884,7.366667,2.655822,1.609800,-0.012701
885,7.375000,2.654424,1.609635,-0.012279
886,7.383333,2.653015,1.609521,-0.011908
887,7.391667,2.651582,1.609437,-0.011555
888,7.400000,2.650124,1.609293,-0.011147
889,7.408333,2.648702,1.609197,-0.010689
890,7.416667,2.647311,1.609074,-0.010198
891,7.425000,2.645948,1.608898,-0.009570
892,7.433333,2.644587,1.608622,-0.008898
893,7.441667,2.643213,1.608349,-0.008201
894,7.450000,2.641768,1.607966,-0.007406
895,7.458333,2.640260,1.607568,-0.006645
896,7.466667,2.638625,1.607224,-0.005890
897,7.475000,2.636951,1.606823,-0.005075
898,7.483333,2.635118,1.606440,-0.004336
899,7.491667,2.633329,1.605989,-0.003542
900,7.500000,2.631548,1.605612,-0.002798
901,7.508333,2.629807,1.605267,-0.002080
902,7.516667,2.628180,1.605088,-0.001335
903,7.525000,2.626603,1.604833,-0.000559
904,7.533333,2.625076,1.604637,0.000160
905,7.541667,2.623991,1.604661,0.000974
906,7.550000,2.622508,1.604529,0.001744
907,7.558333,2.620984,1.604340,0.002498
908,7.566667,2.619385,1.604142,0.003267
909,7.575000,2.617765,1.603928,0.004046
910,7.583333,2.615991,1.603747,0.004756
911,7.591667,2.614184,1.603587,0.005543
912,7.600000,2.611994,1.603276,0.006221
913,7.608333,2.610569,1.603438,0.006951
914,7.616667,2.608736,1.603325,0.007679
915,7.625000,2.606892,1.603275,0.008388
916,7.633333,2.605155,1.603187,0.009165
917,7.641667,2.603350,1.603062,0.009966
918,7.650000,2.601511,1.603003,0.010814
919,7.658333,2.599743,1.602867,0.011672
920,7.666667,2.597876,1.602763,0.012480
921,7.675000,2.595916,1.602672,0.013355
922,7.683333,2.593927,1.602558,0.014213
923,7.691667,2.591907,1.602475,0.014992
924,7.700000,2.589829,1.602362,0.015735
925,7.708333,2.587665,1.602243,0.016544
926,7.716667,2.585519,1.602065,0.017388
927,7.725000,2.583341,1.601890,0.018265
928,7.733333,2.581205,1.601740,0.019201
929,7.741667,2.579066,1.601472,0.020171
930,7.750000,2.576995,1.601249,0.021108
931,7.758333,2.574882,1.601030,0.021990
932,7.766667,2.572852,1.600855,0.022853
933,7.775000,2.570814,1.600751,0.023610
934,7.783333,2.568754,1.600760,0.024363
935,7.791667,2.566672,1.600774,0.024962
936,7.800000,2.564565,1.600783,0.025513
937,7.808333,2.562397,1.600868,0.025979
938,7.816667,2.560291,1.600979,0.026492
939,7.825000,2.558151,1.601077,0.026923
940,7.833333,2.556045,1.601164,0.027462
941,7.841667,2.553915,1.601226,0.027874
942,7.850000,2.551883,1.601311,0.028324
943,7.858333,2.549767,1.601503,0.028725
944,7.866667,2.547668,1.601629,0.029161
945,7.875000,2.545512,1.601753,0.029490
946,7.883333,2.543312,1.601898,0.029945
947,7.891667,2.541116,1.602049,0.030295
948,7.900000,2.538802,1.602219,0.030705
949,7.908333,2.536468,1.602426,0.031164
950,7.916667,2.534078,1.602496,0.031625
951,7.925000,2.531661,1.602643,0.032110
952,7.933333,2.529250,1.602718,0.032688
953,7.941667,2.526772,1.602781,0.033262
954,7.950000,2.524381,1.602818,0.033798
955,7.958333,2.521898,1.602825,0.034365
956,7.966667,2.519481,1.602886,0.034857
957,7.975000,2.517067,1.602967,0.035366
958,7.983333,2.514599,1.603137,0.035771
959,7.991667,2.512109,1.603292,0.036173
960,8.000000,2.509622,1.603458,0.036476
961,8.008333,2.507020,1.603677,0.036847
962,8.016667,2.504420,1.603897,0.037081
963,8.025000,2.501878,1.604102,0.037402
964,8.033333,2.499326,1.604343,0.037573
965,8.041667,2.496837,1.604478,0.037767
966,8.050000,2.494309,1.604664,0.038027
967,8.058333,2.491725,1.604823,0.038249
968,8.066667,2.489100,1.604910,0.038465
969,8.075000,2.486414,1.605004,0.038651
970,8.083333,2.483753,1.605041,0.038930
971,8.091667,2.481057,1.605047,0.039135
972,8.100000,2.478289,1.605017,0.039429
973,8.108333,2.475593,1.604929,0.039770
974,8.116667,2.472943,1.604888,0.040061
975,8.125000,2.470274,1.604815,0.040462
976,8.133333,2.467615,1.604674,0.040717
977,8.141667,2.464945,1.604535,0.041086
978,8.150000,2.462254,1.604453,0.041314
979,8.158333,2.459594,1.604338,0.041497
980,8.166667,2.456866,1.604290,0.041573
981,8.175000,2.454158,1.604285,0.041712
982,8.183333,2.451487,1.604235,0.041834
983,8.191667,2.448895,1.604234,0.041850
984,8.200000,2.446319,1.604237,0.041809
985,8.208333,2.443763,1.604192,0.041837
986,8.216667,2.441192,1.604188,0.041890
987,8.225000,2.438618,1.604225,0.041781
988,8.233333,2.436037,1.604200,0.041633
989,8.241667,2.433481,1.604231,0.041504
990,8.250000,2.430938,1.604295,0.041414
991,8.258333,2.428433,1.604320,0.041281
992,8.266667,2.425939,1.604322,0.041124
993,8.275000,2.423439,1.604352,0.040945
994,8.283333,2.420996,1.604351,0.040843
995,8.291667,2.418610,1.604316,0.040764
996,8.300000,2.416198,1.604350,0.040641
997,8.308333,2.413886,1.604373,0.040508
998,8.316667,2.411655,1.604388,0.040359
999,8.325000,2.409426,1.604418,0.040112
1000,8.333333,2.407227,1.604518,0.039888
1001,8.341667,2.405090,1.604662,0.039656
1002,8.350000,2.402964,1.604747,0.039369
1003,8.358333,2.400843,1.604802,0.039136
1004,8.366667,2.398742,1.604859,0.038941
1005,8.375000,2.396589,1.604926,0.038735
1006,8.383333,2.394483,1.604851,0.038519
1007,8.391667,2.392394,1.604805,0.038312
1008,8.400000,2.390232,1.604792,0.038045
1009,8.408333,2.388145,1.604788,0.037772
1010,8.416667,2.386150,1.604748,0.037438
1011,8.425000,2.384131,1.604734,0.037061
1012,8.433333,2.382122,1.604754,0.036642
1013,8.441667,2.380181,1.604794,0.036173
1014,8.450000,2.378172,1.604802,0.035692
1015,8.458333,2.376164,1.604733,0.035230
1016,8.466667,2.374248,1.604601,0.034787
1017,8.475000,2.372313,1.604407,0.034367
1018,8.483333,2.370389,1.604180,0.033906
1019,8.491667,2.368479,1.603963,0.033495
1020,8.500000,2.366576,1.603641,0.033023
1021,8.508333,2.364625,1.603354,0.032438
1022,8.516667,2.362716,1.603040,0.031895
1023,8.525000,2.360831,1.602823,0.031231
1024,8.533333,2.359013,1.602572,0.030532
1025,8.541667,2.357258,1.602339,0.029837
1026,8.550000,2.355515,1.602068,0.029144
1027,8.558333,2.353665,1.601799,0.028367
1028,8.566667,2.351921,1.601504,0.027614
1029,8.575000,2.350269,1.601264,0.026871
1030,8.583333,2.348544,1.600991,0.026091
1031,8.591667,2.346790,1.600758,0.025275
1032,8.600000,2.345113,1.600477,0.024484
1033,8.608333,2.343826,1.600255,0.023375
1034,8.616667,2.342128,1.600037,0.022557
1035,8.625000,2.340498,1.599870,0.021777
1036,8.633333,2.338895,1.599754,0.020988
1037,8.641667,2.337344,1.599596,0.020016
1038,8.650000,2.335833,1.599479,0.019217
1039,8.658333,2.334355,1.599348,0.018348
1040,8.666667,2.332850,1.599216,0.017497
1041,8.675000,2.331428,1.599130,0.016710
1042,8.683333,2.329965,1.599045,0.015896
1043,8.691667,2.328583,1.598960,0.015186
1044,8.700000,2.327208,1.598911,0.014509
1045,8.708333,2.325782,1.598791,0.013892
1046,8.716667,2.324470,1.598704,0.013460
1047,8.725000,2.323092,1.598514,0.012824
1048,8.733333,2.321758,1.598392,0.012331
1049,8.741667,2.320498,1.598344,0.011838
1050,8.750000,2.319142,1.598282,0.011325
1051,8.758333,2.317958,1.598317,0.010884
1052,8.766667,2.316687,1.598331,0.010399
1053,8.775000,2.315573,1.598404,0.009958
1054,8.783333,2.314361,1.598469,0.009458
1055,8.791667,2.313350,1.598587,0.008964
1056,8.800000,2.312234,1.598729,0.008422
1057,8.808333,2.311267,1.598917,0.007873
1058,8.816667,2.310295,1.599126,0.007312
1059,8.825000,2.309337,1.599302,0.006741
1060,8.833333,2.308498,1.599531,0.006090
1061,8.841667,2.307597,1.599761,0.005412
1062,8.850000,2.306704,1.599916,0.004761
1063,8.858333,2.305784,1.600005,0.004104
1064,8.866667,2.304795,1.600089,0.003430
1065,8.875000,2.303858,1.600159,0.002744
1066,8.883333,2.302896,1.600230,0.002029
1067,8.891667,2.301951,1.600212,0.001408
1068,8.900000,2.301042,1.600170,0.000708
1069,8.908333,2.300103,1.600046,0.000071
1070,8.916667,2.299194,1.599909,-0.000502
1071,8.925000,2.298254,1.599692,-0.001095
1072,8.933333,2.297333,1.599448,-0.001555
1073,8.941667,2.296437,1.599162,-0.002097
1074,8.950000,2.295558,1.598838,-0.002602
1075,8.958333,2.294701,1.598514,-0.003062
1076,8.966667,2.293815,1.598107,-0.003556
1077,8.975000,2.292974,1.597678,-0.003917
1078,8.983333,2.292119,1.597198,-0.004278
1079,8.991667,2.291307,1.596720,-0.004626
1080,9.000000,2.290582,1.596167,-0.004870
1081,9.008333,2.290061,1.595670,-0.005067
1082,9.016667,2.289728,1.595142,-0.005267
1083,9.025000,2.289533,1.594635,-0.005446
1084,9.033333,2.289473,1.594158,-0.005650
1085,9.041667,2.289523,1.593749,-0.005836
1086,9.050000,2.289603,1.593410,-0.005963
1087,9.058333,2.289695,1.593064,-0.006104
1088,9.066667,2.289783,1.592690,-0.006211
1089,9.075000,2.289883,1.592248,-0.006297
1090,9.083333,2.289965,1.591771,-0.006354
1091,9.091667,2.290066,1.591329,-0.006376
1092,9.100000,2.290229,1.590900,-0.006350
1093,9.108333,2.290434,1.590470,-0.006288
1094,9.116667,2.290652,1.590026,-0.006238
1095,9.125000,2.290923,1.589584,-0.006161
1096,9.133333,2.291252,1.589176,-0.006062
1097,9.141667,2.291618,1.588854,-0.005979
1098,9.150000,2.292093,1.588585,-0.005915
1099,9.158333,2.292722,1.588389,-0.005823
1100,9.166667,2.293457,1.588283,-0.005792
1101,9.175000,2.294275,1.588143,-0.005724
1102,9.183333,2.295083,1.587959,-0.005674
1103,9.191667,2.295935,1.587741,-0.005592
1104,9.200000,2.296714,1.587488,-0.005410
1105,9.208333,2.297426,1.587225,-0.005166
1106,9.216667,2.298223,1.586983,-0.004962
1107,9.225000,2.298947,1.586810,-0.004777
1108,9.233333,2.299752,1.586791,-0.004615
1109,9.241667,2.300759,1.586870,-0.004525
1110,9.250000,2.301754,1.587024,-0.004480
1111,9.258333,2.302908,1.587200,-0.004418
1112,9.266667,2.304001,1.587416,-0.004271
1113,9.275000,2.305161,1.587572,-0.004076
1114,9.283333,2.306159,1.587587,-0.003754
1115,9.291667,2.307140,1.587538,-0.003276
1116,9.300000,2.308089,1.587430,-0.002684
1117,9.308333,2.308908,1.587212,-0.002038
1118,9.316667,2.309767,1.586981,-0.001429
1119,9.325000,2.310524,1.586770,-0.000850
1120,9.333333,2.311234,1.586511,-0.000218
1121,9.341667,2.311916,1.586329,0.000391
1122,9.350000,2.312655,1.586199,0.000940
1123,9.358333,2.313302,1.586030,0.001533
1124,9.366667,2.313947,1.585849,0.002203
1125,9.375000,2.314498,1.585680,0.002811
1126,9.383333,2.315506,1.585723,0.004293
1127,9.391667,2.316063,1.585334,0.005307
1128,9.400000,2.316543,1.584895,0.006275
1129,9.408333,2.317092,1.584329,0.007586
1130,9.416667,2.317544,1.583730,0.008814
1131,9.425000,2.317961,1.583028,0.010117
1132,9.433333,2.318352,1.582335,0.011442
1133,9.441667,2.318705,1.581668,0.012662
1134,9.450000,2.319044,1.581042,0.013923
1135,9.458333,2.319407,1.580522,0.015184
1136,9.466667,2.319810,1.580052,0.016313
1137,9.475000,2.320287,1.579634,0.017565
1138,9.483333,2.320844,1.579242,0.018817
1139,9.491667,2.321561,1.578830,0.020227
1140,9.500000,2.322293,1.578412,0.021770
1141,9.508333,2.323064,1.577848,0.023377
1142,9.516667,2.323936,1.577303,0.025016
1143,9.525000,2.324809,1.576704,0.026672
1144,9.533333,2.325635,1.576101,0.028353
1145,9.541667,2.326472,1.575575,0.030006
1146,9.550000,2.327315,1.575147,0.031648
1147,9.558333,2.328216,1.574852,0.033089
1148,9.566667,2.329174,1.574708,0.034535
1149,9.575000,2.330114,1.574593,0.035908
1150,9.583333,2.331129,1.574566,0.037140
1151,9.591667,2.332224,1.574571,0.038578
1152,9.600000,2.333267,1.574523,0.039963
1153,9.608333,2.334424,1.574515,0.041340
1154,9.616667,2.335514,1.574431,0.042832
1155,9.625000,2.336629,1.574373,0.044264
1156,9.633333,2.337731,1.574356,0.045651
1157,9.641667,2.338789,1.574313,0.047004
1158,9.650000,2.339880,1.574323,0.048201
1159,9.658333,2.340903,1.574421,0.049455
1160,9.666667,2.341794,1.574541,0.050526
1161,9.675000,2.342715,1.574685,0.051617
1162,9.683333,2.343497,1.574807,0.052560
1163,9.691667,2.344278,1.574971,0.053557
1164,9.700000,2.345064,1.575216,0.054426
1165,9.708333,2.345831,1.575393,0.055363
1166,9.716667,2.346687,1.575597,0.056351
1167,9.725000,2.347587,1.575753,0.057281
1168,9.733333,2.348448,1.575847,0.058310
1169,9.741667,2.349241,1.575902,0.059195
1170,9.750000,2.350091,1.575968,0.060160
1171,9.758333,2.350838,1.576024,0.061057
1172,9.766667,2.351481,1.576035,0.061886
1173,9.775000,2.352066,1.576019,0.062739
1174,9.783333,2.352684,1.575977,0.063541
1175,9.791667,2.353196,1.575915,0.064319
1176,9.800000,2.353682,1.575818,0.065098
1177,9.808333,2.354164,1.575742,0.065840
1178,9.816667,2.354692,1.575620,0.066665
1179,9.825000,2.355191,1.575397,0.067476
1180,9.833333,2.355698,1.575114,0.068271
1181,9.841667,2.356151,1.574863,0.069075
1182,9.850000,2.356621,1.574555,0.069832
1183,9.858333,2.356998,1.574195,0.070612
1184,9.866667,2.357310,1.573865,0.071294
1185,9.875000,2.357578,1.573503,0.071988
1186,9.883333,2.357816,1.573116,0.072762
1187,9.891667,2.358024,1.572679,0.073450
1188,9.900000,2.358230,1.572281,0.074183
1189,9.908333,2.358447,1.571851,0.074961
1190,9.916667,2.358688,1.571430,0.075683
1191,9.925000,2.358932,1.571008,0.076468
1192,9.933333,2.359158,1.570595,0.077185
1193,9.941667,2.359368,1.570198,0.077833
1194,9.950000,2.359577,1.569869,0.078506
1195,9.958333,2.359785,1.569597,0.079043
1196,9.966667,2.360003,1.569360,0.079541
1197,9.975000,2.360297,1.569164,0.080049
1198,9.983333,2.360649,1.569064,0.080515
1199,9.991667,2.361074,1.569055,0.080883
1200,10.000000,2.361468,1.569108,0.081156
1201,10.008333,2.361836,1.569176,0.081337
1202,10.016667,2.362166,1.569224,0.081430
1203,10.025000,2.362494,1.569323,0.081457
1204,10.033333,2.362746,1.569492,0.081445
1205,10.041667,2.363001,1.569682,0.081407
1206,10.050000,2.363178,1.569833,0.081295
1207,10.058333,2.363185,1.569894,0.081026
1208,10.066667,2.363039,1.569877,0.080600
1209,10.075000,2.362863,1.569795,0.080215
1210,10.083333,2.362630,1.569721,0.079780
1211,10.091667,2.362310,1.569723,0.079339
1212,10.100000,2.361896,1.569762,0.078943
1213,10.108333,2.361429,1.569798,0.078573
1214,10.116667,2.360880,1.569752,0.078235
1215,10.125000,2.360323,1.569663,0.077840
1216,10.133333,2.359770,1.569554,0.077306
1217,10.141667,2.359171,1.569318,0.076543
1218,10.150000,2.358459,1.569077,0.075430
1219,10.158333,2.357731,1.568711,0.074177
1220,10.166667,2.356995,1.568305,0.072895
1221,10.175000,2.356301,1.567757,0.071725
1222,10.183333,2.355567,1.567113,0.070929
1223,10.191667,2.354908,1.566336,0.070564
1224,10.200000,2.354314,1.565594,0.070578
1225,10.208333,2.353482,1.564865,0.070835
1226,10.216667,2.352714,1.564210,0.071364
1227,10.225000,2.351712,1.563414,0.071837
1228,10.233333,2.350589,1.562702,0.072436
1229,10.241667,2.349338,1.561859,0.072959
1230,10.250000,2.348073,1.560969,0.073549
1231,10.258333,2.346938,1.560035,0.074114
1232,10.266667,2.345999,1.559101,0.074619
1233,10.275000,2.345465,1.558220,0.075184
1234,10.283333,2.345206,1.557545,0.075589
1235,10.291667,2.345408,1.557068,0.075956
1236,10.300000,2.345970,1.556801,0.076317
1237,10.308333,2.346163,1.556877,0.076765
1238,10.316667,2.346966,1.556445,0.077043
1239,10.325000,2.347231,1.555997,0.077515
1240,10.333333,2.347202,1.555278,0.077987
1241,10.341667,2.346978,1.554317,0.078540
1242,10.350000,2.346501,1.553197,0.079212
1243,10.358333,2.345850,1.551999,0.079830
1244,10.366667,2.345148,1.550908,0.080468
1245,10.375000,2.344440,1.549940,0.081056
1246,10.383333,2.343793,1.549197,0.081543
1247,10.391667,2.343247,1.548623,0.082080
1248,10.400000,2.342775,1.548562,0.082514
1249,10.408333,2.342675,1.548547,0.082756
1250,10.416667,2.342776,1.548736,0.082890
1251,10.425000,2.343215,1.548875,0.083023
1252,10.433333,2.343821,1.548895,0.083191
1253,10.441667,2.344213,1.548797,0.083343
1254,10.450000,2.344377,1.548544,0.083408
1255,10.458333,2.344404,1.548182,0.083413
1256,10.466667,2.344284,1.547798,0.083398
1257,10.475000,2.343984,1.547436,0.083326
1258,10.483333,2.343544,1.547055,0.083285
1259,10.491667,2.343027,1.546711,0.083194
1260,10.500000,2.342459,1.546437,0.083089
1261,10.508333,2.341553,1.546046,0.082892
1262,10.516667,2.340673,1.545717,0.082709
1263,10.525000,2.339714,1.545345,0.082425
1264,10.533333,2.338747,1.544940,0.082121
1265,10.541667,2.337961,1.544712,0.081831
1266,10.550000,2.337152,1.544493,0.081476
1267,10.558333,2.336545,1.544423,0.081139
1268,10.566667,2.336174,1.544411,0.080803
1269,10.575000,2.335895,1.544320,0.080535
1270,10.583333,2.335650,1.544106,0.080365
1271,10.591667,2.335337,1.543771,0.080281
1272,10.600000,2.334802,1.543294,0.080198
1273,10.608333,2.334225,1.542777,0.080103
1274,10.616667,2.333497,1.542283,0.079942
1275,10.625000,2.332644,1.541784,0.079724
1276,10.633333,2.331833,1.541341,0.079485
1277,10.641667,2.331030,1.540807,0.079301
1278,10.650000,2.330244,1.540161,0.079152
1279,10.658333,2.329521,1.539376,0.079147
1280,10.666667,2.328779,1.538453,0.079311
1281,10.675000,2.328112,1.537426,0.079546
1282,10.683333,2.327310,1.536213,0.079823
1283,10.691667,2.326613,1.535075,0.080147
1284,10.700000,2.325934,1.533895,0.080542
1285,10.708333,2.325181,1.532844,0.080825
1286,10.716667,2.324502,1.531954,0.081029
1287,10.725000,2.323736,1.531138,0.081208
1288,10.733333,2.323177,1.530486,0.081404
1289,10.741667,2.322634,1.529868,0.081633
1290,10.750000,2.322145,1.529185,0.081943
1291,10.758333,2.321703,1.528315,0.082217
1292,10.766667,2.321316,1.527355,0.082555
1293,10.775000,2.320832,1.526234,0.083006
1294,10.783333,2.320472,1.524864,0.083526
1295,10.791667,2.319775,1.523818,0.083913
1296,10.800000,2.318952,1.522859,0.084385
1297,10.808333,2.318122,1.522127,0.084660
1298,10.816667,2.317377,1.521645,0.084849
1299,10.825000,2.316715,1.521340,0.084964
1300,10.833333,2.316201,1.521091,0.085165
1301,10.841667,2.315991,1.520706,0.085508
1302,10.850000,2.316132,1.520017,0.085984
1303,10.858333,2.316482,1.519108,0.086596
1304,10.866667,2.316863,1.518140,0.087290
1305,10.875000,2.317259,1.517205,0.088106
1306,10.883333,2.317689,1.516307,0.088835
1307,10.891667,2.318065,1.515587,0.089595
1308,10.900000,2.318156,1.515178,0.090085
1309,10.908333,2.318245,1.514614,0.090451
1310,10.916667,2.318255,1.514122,0.090670
1311,10.925000,2.318246,1.513609,0.090897
1312,10.933333,2.318242,1.513115,0.091138
1313,10.941667,2.318295,1.512504,0.091480
1314,10.950000,2.318378,1.511864,0.091877
1315,10.958333,2.318569,1.511178,0.092263
1316,10.966667,2.318795,1.510382,0.092640
1317,10.975000,2.318944,1.509613,0.093040
1318,10.983333,2.318901,1.508891,0.093285
1319,10.991667,2.318652,1.508059,0.093380
1320,11.000000,2.318324,1.507471,0.093309
1321,11.008333,2.317818,1.507066,0.093091
1322,11.016667,2.317222,1.506798,0.092763
1323,11.025000,2.316728,1.506673,0.092275
1324,11.033333,2.316224,1.506307,0.091921
1325,11.041667,2.315869,1.506134,0.091531
1326,11.050000,2.315367,1.505781,0.091246
1327,11.058333,2.314730,1.505364,0.091038
1328,11.066667,2.314129,1.504988,0.090939
1329,11.075000,2.313457,1.504641,0.090796
1330,11.083333,2.312615,1.504321,0.090578
1331,11.091667,2.311882,1.504108,0.090321
1332,11.100000,2.311056,1.504125,0.089903
